"sales_order_id";"order_date";"ship_date";"due_date";"customer_id";"tax_amount";"freight"
"69791";"2025-10-08";"2025-10-15";"2025-10-20";"11356";"63.3056";"19.7830"
"69792";"2025-10-08";"2025-10-15";"2025-10-20";"22505";"138.8784";"43.3995"
"69793";"2025-10-09";"2025-10-16";"2025-10-21";"22570";"138.8784";"43.3995"
"69794";"2025-10-09";"2025-10-16";"2025-10-21";"22596";"140.0784";"43.7745"
"69795";"2025-10-09";"2025-10-16";"2025-10-21";"12352";"14.9024";"4.6570"
"69796";"2025-10-09";"2025-10-16";"2025-10-21";"11966";"1.9992";"0.6248"
"69797";"2025-10-09";"2025-10-16";"2025-10-21";"20630";"5.9984";"1.8745"
"69798";"2025-10-09";"2025-10-16";"2025-10-21";"15715";"1.1984";"0.3745"
"69799";"2025-10-09";"2025-10-16";"2025-10-21";"24092";"198.5456";"62.0455"
"69800";"2025-10-09";"2025-10-16";"2025-10-21";"22444";"66.2776";"20.7118"
"69801";"2025-10-09";"2025-10-16";"2025-10-21";"16465";"66.2752";"20.7110"
"69802";"2025-10-09";"2025-10-16";"2025-10-21";"19049";"191.5960";"59.8738"
"69803";"2025-10-09";"2025-10-16";"2025-10-21";"17647";"186.3984";"58.2495"
"69804";"2025-10-09";"2025-10-16";"2025-10-21";"20581";"195.1992";"60.9998"
"69805";"2025-10-09";"2025-10-16";"2025-10-21";"11222";"10.6384";"3.3245"
"69806";"2025-10-09";"2025-10-16";"2025-10-21";"28768";"0.3992";"0.1248"
"69807";"2025-10-09";"2025-10-16";"2025-10-21";"19224";"14.7584";"4.6120"
"69808";"2025-10-09";"2025-10-16";"2025-10-21";"26265";"2.9016";"0.9068"
"69809";"2025-10-09";"2025-10-16";"2025-10-21";"27997";"0.3992";"0.1248"
"69810";"2025-10-09";"2025-10-16";"2025-10-21";"26554";"5.5176";"1.7243"
"69811";"2025-10-09";"2025-10-16";"2025-10-21";"24316";"3.1104";"0.9720"
"69812";"2025-10-09";"2025-10-16";"2025-10-21";"11748";"3.3272";"1.0398"
"69813";"2025-10-09";"2025-10-16";"2025-10-21";"11823";"2.9272";"0.9148"
"69814";"2025-10-09";"2025-10-16";"2025-10-21";"18988";"5.5992";"1.7498"
"69815";"2025-10-09";"2025-10-16";"2025-10-21";"15376";"6.3184";"1.9745"
"69816";"2025-10-09";"2025-10-16";"2025-10-21";"19540";"5.5992";"1.7498"
"69817";"2025-10-09";"2025-10-16";"2025-10-21";"25433";"0.3992";"0.1248"
"69818";"2025-10-09";"2025-10-16";"2025-10-21";"14480";"5.5992";"1.7498"
"69819";"2025-10-09";"2025-10-16";"2025-10-21";"24647";"3.1984";"0.9995"
"69820";"2025-10-09";"2025-10-16";"2025-10-21";"15936";"3.1984";"0.9995"
"69821";"2025-10-09";"2025-10-16";"2025-10-21";"15407";"3.1984";"0.9995"
"69822";"2025-10-09";"2025-10-16";"2025-10-21";"19905";"0.5824";"0.1820"
"69823";"2025-10-09";"2025-10-16";"2025-10-21";"14548";"9.9992";"3.1248"
"69824";"2025-10-09";"2025-10-16";"2025-10-21";"28380";"2.7912";"0.8723"
"69825";"2025-10-09";"2025-10-16";"2025-10-21";"17901";"2.5016";"0.7818"
"69826";"2025-10-09";"2025-10-16";"2025-10-21";"16472";"2.1824";"0.6820"
"69827";"2025-10-09";"2025-10-16";"2025-10-21";"17879";"5.1976";"1.6243"
"69828";"2025-10-09";"2025-10-16";"2025-10-21";"20794";"4.3184";"1.3495"
"69829";"2025-10-09";"2025-10-16";"2025-10-21";"13796";"3.1984";"0.9995"
"69830";"2025-10-09";"2025-10-16";"2025-10-21";"11188";"5.9984";"1.8745"
"69831";"2025-10-09";"2025-10-16";"2025-10-21";"11527";"2.9832";"0.9323"
"69832";"2025-10-09";"2025-10-16";"2025-10-21";"13723";"5.9984";"1.8745"
"69833";"2025-10-09";"2025-10-16";"2025-10-21";"11476";"4.3192";"1.3498"
"69834";"2025-10-09";"2025-10-16";"2025-10-21";"12924";"7.2760";"2.2738"
"69835";"2025-10-09";"2025-10-16";"2025-10-21";"19994";"43.1992";"13.4998"
"69836";"2025-10-09";"2025-10-16";"2025-10-21";"16151";"51.1560";"15.9863"
"69837";"2025-10-09";"2025-10-16";"2025-10-21";"19830";"191.2744";"59.7733"
"69838";"2025-10-09";"2025-10-16";"2025-10-21";"17004";"193.4784";"60.4620"
"69839";"2025-10-09";"2025-10-16";"2025-10-21";"12622";"60.1072";"18.7835"
"69840";"2025-10-09";"2025-10-16";"2025-10-21";"28744";"62.1064";"19.4083"
"69841";"2025-10-09";"2025-10-16";"2025-10-21";"11417";"60.5064";"18.9083"
"69842";"2025-10-09";"2025-10-16";"2025-10-21";"27824";"62.9064";"19.6583"
"69843";"2025-10-09";"2025-10-16";"2025-10-21";"29365";"62.2896";"19.4655"
"69844";"2025-10-09";"2025-10-16";"2025-10-21";"11610";"191.8440";"59.9513"
"69845";"2025-10-09";"2025-10-16";"2025-10-21";"26429";"92.4384";"28.8870"
"69846";"2025-10-09";"2025-10-16";"2025-10-21";"15645";"138.8784";"43.3995"
"69847";"2025-10-09";"2025-10-16";"2025-10-21";"22032";"136.0792";"42.5248"
"69848";"2025-10-09";"2025-10-16";"2025-10-21";"24377";"141.1176";"44.0993"
"69849";"2025-10-09";"2025-10-16";"2025-10-21";"13091";"195.4840";"61.0888"
"69850";"2025-10-09";"2025-10-16";"2025-10-21";"13105";"183.7824";"57.4320"
"69851";"2025-10-09";"2025-10-16";"2025-10-21";"26635";"63.3056";"19.7830"
"69852";"2025-10-09";"2025-10-16";"2025-10-21";"28061";"194.2440";"60.7013"
"69853";"2025-10-09";"2025-10-16";"2025-10-21";"28063";"195.8432";"61.2010"
"69854";"2025-10-09";"2025-10-16";"2025-10-21";"23509";"46.0568";"14.3928"
"69855";"2025-10-09";"2025-10-16";"2025-10-21";"20077";"50.6760";"15.8363"
"69856";"2025-10-09";"2025-10-16";"2025-10-21";"23505";"49.3560";"15.4238"
"69857";"2025-10-09";"2025-10-16";"2025-10-21";"23856";"48.2792";"15.0873"
"69858";"2025-10-09";"2025-10-16";"2025-10-21";"23848";"44.9184";"14.0370"
"69859";"2025-10-09";"2025-10-16";"2025-10-21";"21794";"94.3976";"29.4993"
"69860";"2025-10-09";"2025-10-16";"2025-10-21";"21808";"92.4384";"28.8870"
"69861";"2025-10-09";"2025-10-16";"2025-10-21";"28425";"47.1168";"14.7240"
"69862";"2025-10-09";"2025-10-16";"2025-10-21";"25522";"50.3176";"15.7243"
"69863";"2025-10-09";"2025-10-16";"2025-10-21";"13079";"191.4448";"59.8265"
"69864";"2025-10-09";"2025-10-16";"2025-10-21";"13622";"196.2432";"61.3260"
"69865";"2025-10-10";"2025-10-17";"2025-10-22";"26855";"136.0792";"42.5248"
"69866";"2025-10-10";"2025-10-17";"2025-10-22";"12045";"0.7192";"0.2248"
"69867";"2025-10-10";"2025-10-17";"2025-10-22";"11941";"5.5176";"1.7243"
"69868";"2025-10-10";"2025-10-17";"2025-10-22";"14014";"2.1824";"0.6820"
"69869";"2025-10-10";"2025-10-17";"2025-10-22";"21898";"5.9984";"1.8745"
"69870";"2025-10-10";"2025-10-17";"2025-10-22";"12371";"5.1576";"1.6118"
"69871";"2025-10-10";"2025-10-17";"2025-10-22";"12582";"4.7184";"1.4745"
"69872";"2025-10-10";"2025-10-17";"2025-10-22";"17289";"5.0384";"1.5745"
"69873";"2025-10-10";"2025-10-17";"2025-10-22";"14858";"0.7192";"0.2248"
"69874";"2025-10-10";"2025-10-17";"2025-10-22";"16549";"198.9864";"62.1833"
"69875";"2025-10-10";"2025-10-17";"2025-10-22";"16426";"183.5992";"57.3748"
"69876";"2025-10-10";"2025-10-17";"2025-10-22";"20587";"190.3160";"59.4738"
"69877";"2025-10-10";"2025-10-17";"2025-10-22";"12833";"184.7976";"57.7493"
"69878";"2025-10-10";"2025-10-17";"2025-10-22";"20556";"187.3576";"58.5493"
"69879";"2025-10-10";"2025-10-17";"2025-10-22";"14861";"191.8776";"59.9618"
"69880";"2025-10-10";"2025-10-17";"2025-10-22";"16252";"47.9984";"14.9995"
"69881";"2025-10-10";"2025-10-17";"2025-10-22";"23579";"2.7984";"0.8745"
"69882";"2025-10-10";"2025-10-17";"2025-10-22";"25151";"2.9272";"0.9148"
"69883";"2025-10-10";"2025-10-17";"2025-10-22";"22786";"2.9816";"0.9318"
"69884";"2025-10-10";"2025-10-17";"2025-10-22";"16089";"7.4768";"2.3365"
"69885";"2025-10-10";"2025-10-17";"2025-10-22";"21902";"1.9176";"0.5993"
"69886";"2025-10-10";"2025-10-17";"2025-10-22";"15872";"3.9976";"1.2493"
"69887";"2025-10-10";"2025-10-17";"2025-10-22";"20027";"6.3184";"1.9745"
"69888";"2025-10-10";"2025-10-17";"2025-10-22";"22021";"1.9176";"0.5993"
"69889";"2025-10-10";"2025-10-17";"2025-10-22";"18390";"9.5984";"2.9995"
"69890";"2025-10-10";"2025-10-17";"2025-10-22";"24986";"0.3992";"0.1248"
"69891";"2025-10-10";"2025-10-17";"2025-10-22";"16376";"0.5824";"0.1820"
"69892";"2025-10-10";"2025-10-17";"2025-10-22";"16669";"0.3992";"0.1248"
"69893";"2025-10-10";"2025-10-17";"2025-10-22";"14630";"0.3992";"0.1248"
"69894";"2025-10-10";"2025-10-17";"2025-10-22";"13991";"6.8384";"2.1370"
"69895";"2025-10-10";"2025-10-17";"2025-10-22";"16724";"3.1984";"0.9995"
"69896";"2025-10-10";"2025-10-17";"2025-10-22";"13869";"1.7584";"0.5495"
"69897";"2025-10-10";"2025-10-17";"2025-10-22";"23912";"0.3192";"0.0998"
"69898";"2025-10-10";"2025-10-17";"2025-10-22";"18012";"2.0384";"0.6370"
"69899";"2025-10-10";"2025-10-17";"2025-10-22";"19509";"3.5176";"1.0993"
"69900";"2025-10-10";"2025-10-17";"2025-10-22";"11386";"5.5176";"1.7243"
"69901";"2025-10-10";"2025-10-17";"2025-10-22";"20971";"3.1184";"0.9745"
"69902";"2025-10-10";"2025-10-17";"2025-10-22";"20959";"3.1184";"0.9745"
"69903";"2025-10-10";"2025-10-17";"2025-10-22";"24107";"9.9192";"3.0998"
"69904";"2025-10-10";"2025-10-17";"2025-10-22";"27855";"1.9024";"0.5945"
"69905";"2025-10-10";"2025-10-17";"2025-10-22";"12638";"2.3584";"0.7370"
"69906";"2025-10-10";"2025-10-17";"2025-10-22";"11631";"5.9984";"1.8745"
"69907";"2025-10-10";"2025-10-17";"2025-10-22";"11879";"7.9576";"2.4868"
"69908";"2025-10-10";"2025-10-17";"2025-10-22";"16646";"9.7552";"3.0485"
"69909";"2025-10-10";"2025-10-17";"2025-10-22";"13181";"4.5576";"1.4243"
"69910";"2025-10-10";"2025-10-17";"2025-10-22";"13218";"6.8384";"2.1370"
"69911";"2025-10-10";"2025-10-17";"2025-10-22";"13387";"186.9816";"58.4318"
"69912";"2025-10-10";"2025-10-17";"2025-10-22";"17546";"185.5168";"57.9740"
"69913";"2025-10-10";"2025-10-17";"2025-10-22";"17038";"195.3824";"61.0570"
"69914";"2025-10-10";"2025-10-17";"2025-10-22";"17133";"188.5824";"58.9320"
"69915";"2025-10-10";"2025-10-17";"2025-10-22";"17398";"188.3984";"58.8745"
"69916";"2025-10-10";"2025-10-17";"2025-10-22";"18972";"189.5976";"59.2493"
"69917";"2025-10-10";"2025-10-17";"2025-10-22";"13517";"100.2656";"31.3330"
"69918";"2025-10-10";"2025-10-17";"2025-10-22";"13554";"97.1880";"30.3713"
"69919";"2025-10-10";"2025-10-17";"2025-10-22";"27845";"60.1072";"18.7835"
"69920";"2025-10-10";"2025-10-17";"2025-10-22";"29360";"193.4440";"60.4513"
"69921";"2025-10-10";"2025-10-17";"2025-10-22";"22000";"198.5784";"62.0558"
"69922";"2025-10-10";"2025-10-17";"2025-10-22";"21984";"138.5808";"43.3065"
"69923";"2025-10-10";"2025-10-17";"2025-10-22";"25717";"45.9984";"14.3745"
"69924";"2025-10-10";"2025-10-17";"2025-10-22";"27982";"48.2792";"15.0873"
"69925";"2025-10-10";"2025-10-17";"2025-10-22";"25938";"48.7168";"15.2240"
"69926";"2025-10-10";"2025-10-17";"2025-10-22";"16484";"47.7808";"14.9315"
"69927";"2025-10-10";"2025-10-17";"2025-10-22";"15788";"189.7568";"59.2990"
"69928";"2025-10-10";"2025-10-17";"2025-10-22";"26094";"101.8656";"31.8330"
"69929";"2025-10-10";"2025-10-17";"2025-10-22";"27540";"194.6432";"60.8260"
"69930";"2025-10-10";"2025-10-17";"2025-10-22";"15391";"194.6432";"60.8260"
"69931";"2025-10-10";"2025-10-17";"2025-10-22";"25998";"99.9872";"31.2460"
"69932";"2025-10-10";"2025-10-17";"2025-10-22";"27662";"193.5248";"60.4765"
"69933";"2025-10-10";"2025-10-17";"2025-10-22";"23847";"57.8216";"18.0693"
"69934";"2025-10-10";"2025-10-17";"2025-10-22";"23832";"55.0208";"17.1940"
"69935";"2025-10-10";"2025-10-17";"2025-10-22";"20080";"43.9184";"13.7245"
"69936";"2025-10-10";"2025-10-17";"2025-10-22";"23851";"43.1992";"13.4998"
"69937";"2025-10-10";"2025-10-17";"2025-10-22";"21422";"94.7568";"29.6115"
"69938";"2025-10-10";"2025-10-17";"2025-10-22";"18794";"138.8784";"43.3995"
"69939";"2025-10-10";"2025-10-17";"2025-10-22";"24702";"93.9584";"29.3620"
"69940";"2025-10-10";"2025-10-17";"2025-10-22";"24712";"89.6392";"28.0123"
"69941";"2025-10-10";"2025-10-17";"2025-10-22";"25945";"43.9184";"13.7245"
"69942";"2025-10-10";"2025-10-17";"2025-10-22";"13111";"99.9872";"31.2460"
"69943";"2025-10-10";"2025-10-17";"2025-10-22";"22470";"138.8784";"43.3995"
"69944";"2025-10-10";"2025-10-17";"2025-10-22";"13080";"194.6432";"60.8260"
"69945";"2025-10-11";"2025-10-18";"2025-10-23";"21948";"195.4680";"61.0838"
"69946";"2025-10-11";"2025-10-18";"2025-10-23";"12587";"2.1824";"0.6820"
"69947";"2025-10-11";"2025-10-18";"2025-10-23";"21997";"3.1992";"0.9998"
"69948";"2025-10-11";"2025-10-18";"2025-10-23";"23123";"3.1984";"0.9995"
"69949";"2025-10-11";"2025-10-18";"2025-10-23";"12666";"0.3992";"0.1248"
"69950";"2025-10-11";"2025-10-18";"2025-10-23";"16184";"3.1184";"0.9745"
"69951";"2025-10-11";"2025-10-18";"2025-10-23";"28938";"0.7992";"0.2498"
"69952";"2025-10-11";"2025-10-18";"2025-10-23";"15728";"2.7992";"0.8748"
"69953";"2025-10-11";"2025-10-18";"2025-10-23";"13013";"2.9016";"0.9068"
"69954";"2025-10-11";"2025-10-18";"2025-10-23";"15812";"0.1832";"0.0573"
"69955";"2025-10-11";"2025-10-18";"2025-10-23";"12749";"186.9816";"58.4318"
"69956";"2025-10-11";"2025-10-18";"2025-10-23";"16446";"72.9176";"22.7868"
"69957";"2025-10-11";"2025-10-18";"2025-10-23";"15674";"48.7976";"15.2493"
"69958";"2025-10-11";"2025-10-18";"2025-10-23";"19278";"45.9984";"14.3745"
"69959";"2025-10-11";"2025-10-18";"2025-10-23";"11331";"3.9992";"1.2498"
"69960";"2025-10-11";"2025-10-18";"2025-10-23";"27742";"1.7192";"0.5373"
"69961";"2025-10-11";"2025-10-18";"2025-10-23";"28681";"1.9992";"0.6248"
"69962";"2025-10-11";"2025-10-18";"2025-10-23";"27115";"4.6776";"1.4618"
"69963";"2025-10-11";"2025-10-18";"2025-10-23";"25431";"5.7264";"1.7895"
"69964";"2025-10-11";"2025-10-18";"2025-10-23";"21499";"7.9968";"2.4990"
"69965";"2025-10-11";"2025-10-18";"2025-10-23";"11276";"5.9568";"1.8615"
"69966";"2025-10-11";"2025-10-18";"2025-10-23";"11277";"1.1184";"0.3495"
"69967";"2025-10-11";"2025-10-18";"2025-10-23";"17665";"3.1984";"0.9995"
"69968";"2025-10-11";"2025-10-18";"2025-10-23";"18779";"0.3992";"0.1248"
"69969";"2025-10-11";"2025-10-18";"2025-10-23";"14390";"3.1984";"0.9995"
"69970";"2025-10-11";"2025-10-18";"2025-10-23";"25873";"3.1984";"0.9995"
"69971";"2025-10-11";"2025-10-18";"2025-10-23";"14695";"3.9184";"1.2245"
"69972";"2025-10-11";"2025-10-18";"2025-10-23";"15355";"2.8000";"0.8750"
"69973";"2025-10-11";"2025-10-18";"2025-10-23";"24532";"3.1184";"0.9745"
"69974";"2025-10-11";"2025-10-18";"2025-10-23";"25794";"1.9024";"0.5945"
"69975";"2025-10-11";"2025-10-18";"2025-10-23";"21737";"4.8376";"1.5118"
"69976";"2025-10-11";"2025-10-18";"2025-10-23";"21664";"4.8376";"1.5118"
"69977";"2025-10-11";"2025-10-18";"2025-10-23";"11880";"3.3824";"1.0570"
"69978";"2025-10-11";"2025-10-18";"2025-10-23";"11931";"11.9568";"3.7365"
"69979";"2025-10-11";"2025-10-18";"2025-10-23";"15874";"6.8384";"2.1370"
"69980";"2025-10-11";"2025-10-18";"2025-10-23";"12928";"5.9984";"1.8745"
"69981";"2025-10-11";"2025-10-18";"2025-10-23";"15526";"3.3824";"1.0570"
"69982";"2025-10-11";"2025-10-18";"2025-10-23";"13383";"186.3984";"58.2495"
"69983";"2025-10-11";"2025-10-18";"2025-10-23";"15342";"69.1176";"21.5993"
"69984";"2025-10-11";"2025-10-18";"2025-10-23";"17171";"195.1992";"60.9998"
"69985";"2025-10-11";"2025-10-18";"2025-10-23";"13233";"192.4760";"60.1488"
"69986";"2025-10-11";"2025-10-18";"2025-10-23";"18959";"187.3168";"58.5365"
"69987";"2025-10-11";"2025-10-18";"2025-10-23";"16204";"190.7256";"59.6018"
"69988";"2025-10-11";"2025-10-18";"2025-10-23";"25706";"43.1992";"13.4998"
"69989";"2025-10-11";"2025-10-18";"2025-10-23";"12588";"47.1984";"14.7495"
"69990";"2025-10-11";"2025-10-18";"2025-10-23";"15767";"186.3992";"58.2498"
"69991";"2025-10-11";"2025-10-18";"2025-10-23";"15797";"187.5408";"58.6065"
"69992";"2025-10-11";"2025-10-18";"2025-10-23";"16157";"185.5992";"57.9998"
"69993";"2025-10-11";"2025-10-18";"2025-10-23";"11175";"63.2248";"19.7578"
"69994";"2025-10-11";"2025-10-18";"2025-10-23";"26002";"105.9456";"33.1080"
"69995";"2025-10-11";"2025-10-18";"2025-10-23";"26004";"103.9056";"32.4705"
"69996";"2025-10-11";"2025-10-18";"2025-10-23";"24814";"193.5248";"60.4765"
"69997";"2025-10-11";"2025-10-18";"2025-10-23";"24972";"191.8440";"59.9513"
"69998";"2025-10-11";"2025-10-18";"2025-10-23";"27670";"191.8440";"59.9513"
"69999";"2025-10-11";"2025-10-18";"2025-10-23";"23585";"45.2376";"14.1368"
"70000";"2025-10-11";"2025-10-18";"2025-10-23";"28153";"45.6376";"14.2618"
"70001";"2025-10-11";"2025-10-18";"2025-10-23";"21797";"92.4384";"28.8870"
"70002";"2025-10-11";"2025-10-18";"2025-10-23";"21709";"92.4384";"28.8870"
"70003";"2025-10-11";"2025-10-18";"2025-10-23";"18680";"138.8784";"43.3995"
"70004";"2025-10-11";"2025-10-18";"2025-10-23";"18605";"138.8784";"43.3995"
"70005";"2025-10-11";"2025-10-18";"2025-10-23";"25531";"95.0768";"29.7115"
"70006";"2025-10-11";"2025-10-18";"2025-10-23";"25573";"92.4384";"28.8870"
"70007";"2025-10-11";"2025-10-18";"2025-10-23";"21047";"92.4384";"28.8870"
"70008";"2025-10-11";"2025-10-18";"2025-10-23";"21008";"93.9584";"29.3620"
"70009";"2025-10-11";"2025-10-18";"2025-10-23";"14161";"43.1992";"13.4998"
"70010";"2025-10-11";"2025-10-18";"2025-10-23";"28386";"48.0368";"15.0115"
"70011";"2025-10-11";"2025-10-18";"2025-10-23";"25508";"43.1992";"13.4998"
"70012";"2025-10-11";"2025-10-18";"2025-10-23";"28375";"45.4208";"14.1940"
"70013";"2025-10-11";"2025-10-18";"2025-10-23";"11422";"45.0368";"14.0740"
"70014";"2025-10-11";"2025-10-18";"2025-10-23";"11126";"62.2896";"19.4655"
"70015";"2025-10-11";"2025-10-18";"2025-10-23";"11134";"59.3880";"18.5588"
"70016";"2025-10-12";"2025-10-19";"2025-10-24";"26828";"138.5808";"43.3065"
"70017";"2025-10-12";"2025-10-19";"2025-10-24";"26854";"137.1976";"42.8743"
"70018";"2025-10-12";"2025-10-19";"2025-10-24";"22594";"136.7984";"42.7495"
"70019";"2025-10-12";"2025-10-19";"2025-10-24";"19288";"138.8784";"43.3995"
"70020";"2025-10-12";"2025-10-19";"2025-10-24";"14009";"2.3184";"0.7245"
"70021";"2025-10-12";"2025-10-19";"2025-10-24";"14309";"1.9992";"0.6248"
"70022";"2025-10-12";"2025-10-19";"2025-10-24";"18717";"6.7936";"2.1230"
"70023";"2025-10-12";"2025-10-19";"2025-10-24";"18216";"2.3944";"0.7483"
"70024";"2025-10-12";"2025-10-19";"2025-10-24";"26036";"7.1184";"2.2245"
"70025";"2025-10-12";"2025-10-19";"2025-10-24";"11121";"1.1984";"0.3745"
"70026";"2025-10-12";"2025-10-19";"2025-10-24";"17316";"4.7584";"1.4870"
"70027";"2025-10-12";"2025-10-19";"2025-10-24";"14802";"67.5176";"21.0993"
"70028";"2025-10-12";"2025-10-19";"2025-10-24";"21057";"191.5976";"59.8743"
"70029";"2025-10-12";"2025-10-19";"2025-10-24";"12852";"188.9816";"59.0568"
"70030";"2025-10-12";"2025-10-19";"2025-10-24";"14975";"190.3160";"59.4738"
"70031";"2025-10-12";"2025-10-19";"2025-10-24";"14929";"186.0768";"58.1490"
"70032";"2025-10-12";"2025-10-19";"2025-10-24";"19922";"188.3984";"58.8745"
"70033";"2025-10-12";"2025-10-19";"2025-10-24";"12711";"190.7976";"59.6243"
"70034";"2025-10-12";"2025-10-19";"2025-10-24";"12961";"0.7192";"0.2248"
"70035";"2025-10-12";"2025-10-19";"2025-10-24";"28052";"5.4344";"1.6983"
"70036";"2025-10-12";"2025-10-19";"2025-10-24";"27015";"5.5176";"1.7243"
"70037";"2025-10-12";"2025-10-19";"2025-10-24";"27608";"2.7184";"0.8495"
"70038";"2025-10-12";"2025-10-19";"2025-10-24";"26068";"1.9992";"0.6248"
"70039";"2025-10-12";"2025-10-19";"2025-10-24";"26813";"4.6776";"1.4618"
"70040";"2025-10-12";"2025-10-19";"2025-10-24";"19646";"5.7264";"1.7895"
"70041";"2025-10-12";"2025-10-19";"2025-10-24";"23202";"2.5824";"0.8070"
"70042";"2025-10-12";"2025-10-19";"2025-10-24";"24638";"4.5672";"1.4273"
"70043";"2025-10-12";"2025-10-19";"2025-10-24";"13095";"7.5976";"2.3743"
"70044";"2025-10-12";"2025-10-19";"2025-10-24";"20389";"1.8344";"0.5733"
"70045";"2025-10-12";"2025-10-19";"2025-10-24";"18453";"0.3992";"0.1248"
"70046";"2025-10-12";"2025-10-19";"2025-10-24";"18456";"1.0352";"0.3235"
"70047";"2025-10-12";"2025-10-19";"2025-10-24";"17587";"0.3992";"0.1248"
"70048";"2025-10-12";"2025-10-19";"2025-10-24";"20083";"3.1984";"0.9995"
"70049";"2025-10-12";"2025-10-19";"2025-10-24";"16766";"0.3992";"0.1248"
"70050";"2025-10-12";"2025-10-19";"2025-10-24";"20760";"0.5824";"0.1820"
"70051";"2025-10-12";"2025-10-19";"2025-10-24";"28476";"9.5984";"2.9995"
"70052";"2025-10-12";"2025-10-19";"2025-10-24";"16280";"1.0352";"0.3235"
"70053";"2025-10-12";"2025-10-19";"2025-10-24";"14534";"2.9568";"0.9240"
"70054";"2025-10-12";"2025-10-19";"2025-10-24";"16579";"5.5992";"1.7498"
"70055";"2025-10-12";"2025-10-19";"2025-10-24";"17961";"5.9168";"1.8490"
"70056";"2025-10-12";"2025-10-19";"2025-10-24";"24849";"2.2216";"0.6943"
"70057";"2025-10-12";"2025-10-19";"2025-10-24";"25519";"3.1984";"0.9995"
"70058";"2025-10-12";"2025-10-19";"2025-10-24";"13204";"11.3584";"3.5495"
"70059";"2025-10-12";"2025-10-19";"2025-10-24";"11497";"2.7992";"0.8748"
"70060";"2025-10-12";"2025-10-19";"2025-10-24";"16135";"46.3976";"14.4993"
"70061";"2025-10-12";"2025-10-19";"2025-10-24";"17593";"190.4376";"59.5118"
"70062";"2025-10-12";"2025-10-19";"2025-10-24";"17624";"188.5824";"58.9320"
"70063";"2025-10-12";"2025-10-19";"2025-10-24";"17581";"189.5560";"59.2363"
"70064";"2025-10-12";"2025-10-19";"2025-10-24";"13145";"186.9816";"58.4318"
"70065";"2025-10-12";"2025-10-19";"2025-10-24";"15311";"67.1584";"20.9870"
"70066";"2025-10-12";"2025-10-19";"2025-10-24";"19438";"101.5072";"31.7210"
"70067";"2025-10-12";"2025-10-19";"2025-10-24";"29363";"62.1872";"19.4335"
"70068";"2025-10-12";"2025-10-19";"2025-10-24";"26763";"93.9584";"29.3620"
"70069";"2025-10-12";"2025-10-19";"2025-10-24";"24458";"136.0792";"42.5248"
"70070";"2025-10-12";"2025-10-19";"2025-10-24";"15644";"138.5808";"43.3065"
"70071";"2025-10-12";"2025-10-19";"2025-10-24";"13113";"192.0808";"60.0253"
"70072";"2025-10-12";"2025-10-19";"2025-10-24";"13115";"194.6432";"60.8260"
"70073";"2025-10-12";"2025-10-19";"2025-10-24";"25928";"49.3560";"15.4238"
"70074";"2025-10-12";"2025-10-19";"2025-10-24";"11044";"186.3992";"58.2498"
"70075";"2025-10-12";"2025-10-19";"2025-10-24";"15725";"187.5968";"58.6240"
"70076";"2025-10-12";"2025-10-19";"2025-10-24";"13049";"188.1568";"58.7990"
"70077";"2025-10-12";"2025-10-19";"2025-10-24";"26003";"101.8656";"31.8330"
"70078";"2025-10-12";"2025-10-19";"2025-10-24";"21659";"45.2376";"14.1368"
"70079";"2025-10-12";"2025-10-19";"2025-10-24";"21781";"93.9584";"29.3620"
"70080";"2025-10-12";"2025-10-19";"2025-10-24";"21605";"94.3576";"29.4868"
"70081";"2025-10-12";"2025-10-19";"2025-10-24";"21615";"92.4384";"28.8870"
"70082";"2025-10-12";"2025-10-19";"2025-10-24";"18780";"140.7976";"43.9993"
"70083";"2025-10-12";"2025-10-19";"2025-10-24";"21035";"93.9584";"29.3620"
"70084";"2025-10-12";"2025-10-19";"2025-10-24";"20979";"93.1576";"29.1118"
"70085";"2025-10-12";"2025-10-19";"2025-10-24";"16567";"190.7256";"59.6018"
"70086";"2025-10-12";"2025-10-19";"2025-10-24";"12129";"193.5248";"60.4765"
"70087";"2025-10-12";"2025-10-19";"2025-10-24";"11047";"59.3880";"18.5588"
"70088";"2025-10-12";"2025-10-19";"2025-10-24";"26353";"141.9160";"44.3488"
"70089";"2025-10-13";"2025-10-20";"2025-10-25";"21947";"196.1040";"61.2825"
"70090";"2025-10-13";"2025-10-20";"2025-10-25";"12144";"0.6360";"0.1988"
"70091";"2025-10-13";"2025-10-20";"2025-10-25";"17228";"2.1824";"0.6820"
"70092";"2025-10-13";"2025-10-20";"2025-10-25";"13982";"1.9992";"0.6248"
"70093";"2025-10-13";"2025-10-20";"2025-10-25";"19088";"1.7584";"0.5495"
"70094";"2025-10-13";"2025-10-20";"2025-10-25";"20619";"5.9984";"1.8745"
"70095";"2025-10-13";"2025-10-20";"2025-10-25";"20223";"7.0736";"2.2105"
"70096";"2025-10-13";"2025-10-20";"2025-10-25";"27147";"9.9184";"3.0995"
"70097";"2025-10-13";"2025-10-20";"2025-10-25";"29296";"3.9976";"1.2493"
"70098";"2025-10-13";"2025-10-20";"2025-10-25";"19312";"45.1408";"14.1065"
"70099";"2025-10-13";"2025-10-20";"2025-10-25";"11805";"4.3192";"1.3498"
"70100";"2025-10-13";"2025-10-20";"2025-10-25";"12099";"0.7192";"0.2248"
